issueSymbolIdentifier,settlementDate,issueName,marketCategoryCode,marketCategoryDescription,currentShortShareNumber,previousShortShareNumber,changePercent,percentageChangefromPreviousShort,averageShortShareNumber,daysToCoverNumber
LEEEF,15-08-2024,LEEF BRANDS INC Ordinary Share,U,Other OTC,122885,117199,4.85,5686,661545,1.00
LEFUF,15-08-2024,Leons Furniture Ltd Ordinary S,U,Other OTC,25266,24868,1.60,398,4515,5.60
LEGIF,15-08-2024,Leg Immobilien SE Namens - Akt,U,Other OTC,481048,468098,2.77,12950,107,999.99
LEJUY,15-08-2024,Leju Holdings Limited American,U,Other OTC,2976,2975,0.03,1,2575,1.16
LEOPF,15-08-2024,Leopalace21 Corp SHS (Japan),U,Other OTC,412666,351166,17.51,61500,0,999.99
LEXTF,15-08-2024,Lexston Mining Corporation Com,U,Other OTC,9600,22005,-56.37,-12405,105910,1.00
LFABF,15-08-2024,LIFCO AB SHARE AK B (Sweden),U,Other OTC,1807067,1922162,-5.99,-115095,10,999.99
LFBCF,15-08-2024,Life & Banc Split Corp Common,U,Other OTC,1751,0,100.00,1751,0,999.99
LFDJF,15-08-2024,LA FRANCAISE DES JEUX ORD (Fra,U,Other OTC,33453,22650,47.70,10803,105,318.60
LFEV,15-08-2024,Life Electric Vehicles Holding,U,Other OTC,112,112,0.00,0,47,2.38
LFGP,15-08-2024,"Ledyard Financial Group, Inc.",U,Other OTC,179,0,100.00,179,7099,1.00
LFIN,15-08-2024,LongFin Corp Cl A Cm Stk Commo,U,Other OTC,11342,11342,0.00,0,0,999.99
LFLS,15-08-2024,"Loans4Less.com, Inc. Common St",U,Other OTC,2501,2501,0.00,0,2727,1.00
LFSWF,15-08-2024,Lifeist Wellness Inc Common Sh,U,Other OTC,42226,19459,117.00,22767,44785,1.00
LFTSF,15-08-2024,LIFETECH SCIENTIFIC CORPORATIO,U,Other OTC,6236000,6374000,-2.17,-138000,0,999.99
LGCFF,15-08-2024,LAVRAS GOLD CORP Common Shares,U,Other OTC,2899,1201,141.38,1698,13847,1.00
LGDDF,15-08-2024,LAGARDERE SA Ordinary Shares,U,Other OTC,548,473,15.86,75,15,36.53
LGDTF,15-08-2024,Liberty Gold Corp Common Share,U,Other OTC,1063072,1183859,-10.20,-120787,503911,2.11
LGEIY,15-08-2024,LG Electronics Inc. 144A Spons,U,Other OTC,336,3563,-90.57,-3227,0,999.99
LGFRY,15-08-2024,Longfor Group Holdings Limited,U,Other OTC,5512,702,685.19,4810,15239,1.00
LGGNF,15-08-2024,Legal & General Group Plc 10p,U,Other OTC,11669418,6209008,87.94,5460410,22316,522.92
LGGNY,15-08-2024,Legal & General Group Plc 10p,U,Other OTC,73689,17,433364.71,73672,301771,1.00
LGIQ,15-08-2024,LOGIQ INC Common Stock,U,Other OTC,28064,18948,48.11,9116,534940,1.00
LGNRF,15-08-2024,Legend Holdings Corp Registere,U,Other OTC,2872600,3026200,-5.08,-153600,0,999.99
LGRDY,15-08-2024,LEGRAND SA Unsponsored ADR (Fr,U,Other OTC,73013,6989,944.68,66024,204444,1.00
LGRVF,15-08-2024,Legrand Sa Ord Shs Prov Opo (F,U,Other OTC,94695,111297,-14.92,-16602,301,314.60
LGSXY,15-08-2024,Light S.A. Sponsored ADR (Braz,U,Other OTC,114,0,100.00,114,4422,1.00
LGYRF,15-08-2024,Landis & Gyr Group AG Namen AK,U,Other OTC,2847,3918,-27.34,-1071,41,69.44
LIANY,15-08-2024,LIANBIO American Depositary Re,U,Other OTC,215714,204021,5.73,11693,43532,4.96
LIFCF,15-08-2024,LIFE CORP Ordinary Shares,U,Other OTC,11232,12732,-11.78,-1500,0,999.99
LIFD,15-08-2024,LFTD Partners Inc. Common Stoc,U,Other OTC,304,536,-43.28,-232,1728,1.00
LIFFF,15-08-2024,LI-FT PWR LTD COM (Canada),U,Other OTC,3430,4347,-21.10,-917,13630,1.00
LIFNF,15-08-2024,Lifenet Ins Co Ordinary Shares,U,Other OTC,616309,595009,3.58,21300,0,999.99
LIFS,15-08-2024,Life Stem Genetics Inc. Com,U,Other OTC,1050,1050,0.00,0,0,999.99
LIFX,15-08-2024,Life360 Inc CHESS Depositary I,U,Other OTC,18446,31371,-41.20,-12925,1058,17.43
LIFZF,15-08-2024,Labrador Iron Ore Royalty Corp,U,Other OTC,560121,487686,14.85,72435,9313,60.14
LILAB,15-08-2024,Liberty Latin Amer Ltd Common,U,Other OTC,17,17,0.00,0,5,3.40
LILIF,15-08-2024,Argentina Lithium & Energy Cor,U,Other OTC,416,48817,-99.15,-48401,30499,1.00
LIMAF,15-08-2024,LINAMAR CORP COM (Canada),U,Other OTC,816298,595947,36.97,220351,97619,8.36
LINRF,15-08-2024,Liontown Resources Ltd. Ordina,U,Other OTC,24908984,24830527,0.32,78457,41792,596.02
LINUF,15-08-2024,LiNiu Technology Group Ordinar,U,Other OTC,611,611,0.00,0,2818,1.00
LIOPF,15-08-2024,Lion Corp Ordinary Shares,U,Other OTC,88936,183826,-51.62,-94890,982,90.57
LIQDQ,15-08-2024,LIQUID HLDGS GROUP INC Common,U,Other OTC,24979,24979,0.00,0,91,274.49
LISMF,15-08-2024,Lithium South Dev Corp Ordinar,U,Other OTC,152348,69651,118.73,82697,121466,1.25
LITOF,15-08-2024,Frontier Lithium  Ordinary Sha,U,Other OTC,781630,788129,-0.82,-6499,90082,8.68
LITRF,15-08-2024,Lithium Royalty Corp Com,U,Other OTC,200357,201357,-0.50,-1000,75,999.99
LITSF,15-08-2024,Lithos Group Ltd. Common Share,U,Other OTC,4973,5938,-16.25,-965,41693,1.00
LJUIF,15-08-2024,SSY GROUP LTD Ordinary Shares,U,Other OTC,5972686,6018686,-0.76,-46000,0,999.99
LKFLF,15-08-2024,Luk Fook Holdings Internationa,U,Other OTC,62000,91312,-32.10,-29312,3000,20.67
LKHLY,15-08-2024,Lonking Holdings Ltd Unsponsor,U,Other OTC,13,113,-88.50,-100,15,1.00
LKMNF,15-08-2024,LUCKY MINERALS INC Ordinary Sh,U,Other OTC,4207,4207,0.00,0,0,999.99
LKNCY,15-08-2024,LUCKIN COFFEE INC American Dep,U,Other OTC,6282516,6685854,-6.03,-403338,2810888,2.24
LKREF,15-08-2024,Link Real Estate Investment Tr,U,Other OTC,606418,929186,-34.74,-322768,8710,69.62
LLAZF,15-08-2024,LIECHTENSTEINISCHE LANDESBANK,U,Other OTC,2999,1829,63.97,1170,0,999.99
LLDTF,15-08-2024,Lloyds Banking Group PLC Ordin,U,Other OTC,7122472,5496209,29.59,1626263,23876,298.31
LLESF,15-08-2024,Lend Lease Corporation Ltd Sta,U,Other OTC,1381748,1324695,4.31,57053,2553,541.23
LLESY,15-08-2024,Lendlease Corporation Limited,U,Other OTC,18101,505,3484.36,17596,8848,2.05
LLFLQ,15-08-2024,LL Flooring Holdings Inc. Comm,U,Other OTC,690185,1047394,-34.10,-357209,1662614,1.00
LLGCF,15-08-2024,LENDLEASE GLOBAL COML REIT REI,U,Other OTC,5124126,2421625,111.60,2702501,0,999.99
LLKKF,15-08-2024,Lake Resources N.L. Ordinary S,U,Other OTC,11121829,10900962,2.03,220867,524448,21.21
LLLAF,15-08-2024,LEO LITHIUM LTD ORDINARY FULLY,U,Other OTC,1331378,1331378,0.00,0,6696,198.83
LLOBF,15-08-2024,Lloyds Banking Group Plc Pref,U,Other OTC,325,325,0.00,0,0,999.99
LLYVB,15-08-2024,Liberty Media Corp Liberty Liv,U,Other OTC,62,65,-4.62,-3,120,1.00
LMDWF,15-08-2024,LUMIRADX LTD Warrant   09/28/2,U,Other OTC,15,15,0.00,0,0,999.99
LMDXF,15-08-2024,LUMIRADX LTD Common Shares,U,Other OTC,63136,63191,-0.09,-55,191160,1.00
LMEFF,15-08-2024,Laurion Minerals Exploration I,U,Other OTC,697,697,0.00,0,23247,1.00
LMGDF,15-08-2024,Lumina Gold Corp Common Stock,U,Other OTC,3782,15180,-75.09,-11398,45232,1.00
LMGIF,15-08-2024,LUMINE GROUP INC SUB VTG SHS (,U,Other OTC,158140,113086,39.84,45054,20271,7.80
LMHDF,15-08-2024,Lem Holding Sa Plan Les Ouates,U,Other OTC,467,666,-29.88,-199,0,999.99
LMLLF,15-08-2024,PHARMADRUG INC COM NEW (Canada,U,Other OTC,20913,27940,-25.15,-7027,91769,1.00
LMPMF,15-08-2024,Lee & Man Paper Manufacturing,U,Other OTC,3787000,3799000,-0.32,-12000,0,999.99
LMPMY,15-08-2024,Lee & Man Paper Manufacturing,U,Other OTC,1638,1694,-3.31,-56,2687,1.00
LMPX,15-08-2024,LMP AUTOMOTIVE HLDGS INC Commo,U,Other OTC,480,480,0.00,0,2932,1.00
LMRMF,15-08-2024,LOMIKO METALS INC COM NO PAR (,U,Other OTC,861,1064,-19.08,-203,27363,1.00
LMRXF,15-08-2024,Laramide Res Ltd Ordinary Shar,U,Other OTC,886909,1033675,-14.20,-146766,52712,16.83
LMSQF,15-08-2024,Latin Metals Inc Common Shares,U,Other OTC,2024,2024,0.00,0,12025,1.00
LNDAF,15-08-2024,LINEA DIRECTA ASEGURADORA SA C,U,Other OTC,1,1,0.00,0,1713,1.00
LNDNF,15-08-2024,ORRON ENERGY AB Ordinary Share,U,Other OTC,1786,1786,0.00,0,0,999.99
LNGNF,15-08-2024,LNG ENERGY GROUP CORP Common S,U,Other OTC,17274,13500,27.96,3774,6723,2.57
LNGPF,15-08-2024,Longfor Group Holdings Ltd Ord,U,Other OTC,5798939,5996173,-3.29,-197234,9091,637.88
LNKLF,15-08-2024,LINKLOGIS INC USD CL B ORD SHS,U,Other OTC,4037500,4037500,0.00,0,0,999.99
LNNGF,15-08-2024,Li Ning Company Limited Ordina,U,Other OTC,2517673,928543,171.14,1589130,1018,999.99
LNNGY,15-08-2024,Li Ning Company Limited Unspon,U,Other OTC,37104,12750,191.01,24354,38994,1.00
LNSPF,15-08-2024,London & Stamford Property PLC,U,Other OTC,23077,43525,-46.98,-20448,568,40.63
LNSTY,15-08-2024,LONDON STK EXCHANGE GROUP Amer,U,Other OTC,281540,129779,116.94,151761,780071,1.00
LNTEF,15-08-2024,Lintec Corp Ordinary Shares (J,U,Other OTC,8309,1709,386.19,6600,0,999.99
LNTQF,15-08-2024,LEONTEQ AG Ordinary Shares,U,Other OTC,3078,223,1280.27,2855,0,999.99
LNVGF,15-08-2024,Lenovo Group Ltd  Ordinary Sha,U,Other OTC,19356133,33529594,-42.27,-14173461,61232,316.11
LNVGY,15-08-2024,Lenovo Group Ltd Sponsored ADR,U,Other OTC,353,5730,-93.84,-5377,105094,1.00
LNXSF,15-08-2024,Lanxess Ag Ordinary Shares (Ge,U,Other OTC,605494,424496,42.64,180998,270,999.99
LNXSY,15-08-2024,Lanxess Ag Unsponsored America,U,Other OTC,434,840,-48.33,-406,257,1.69
LNZNF,15-08-2024,Lenzing Ag Ord Ordinary Shares,U,Other OTC,47433,51378,-7.68,-3945,0,999.99
LOBEF,15-08-2024,LOBE SCIENCES LTD Common Stock,U,Other OTC,24772,72827,-65.99,-48055,25817,1.00
LOCLW,15-08-2024,LOCAL BOUNTI CORP Warrant   03,U,Other OTC,2387,2387,0.00,0,1823,1.31
LOCM,15-08-2024,Local Corp Common Stock,U,Other OTC,328,328,0.00,0,48,6.83
LOECF,15-08-2024,LOGAN ENERGY CORP COM (Canada),U,Other OTC,777311,773248,0.53,4063,41736,18.62
LOGN,15-08-2024,LOGANSPORT FINL CORP COM,U,Other OTC,3,43,-93.02,-40,17,1.00
LOIMF,15-08-2024,LOOMIS AB Ordinary Shares,U,Other OTC,23691,23691,0.00,0,0,999.99
LOIMY,15-08-2024,"Loomis AB, Solna Unsponsored A",U,Other OTC,1,1,0.00,0,0,999.99
LOMEF,15-08-2024,LITHIUM ONE METALS INC COM (Ca,U,Other OTC,35319,35419,-0.28,-100,3480,10.15
LOMLF,15-08-2024,Lion One Metals Ltd. Ordinary,U,Other OTC,1085851,972191,11.69,113660,383505,2.83
LONCF,15-08-2024,LONCOR GOLD INC Ordinary Share,U,Other OTC,999,0,100.00,999,11134,1.00
LOVFF,15-08-2024,CANNARA BIOTECH INC Common Sha,U,Other OTC,95,95,0.00,0,4645,1.00
LOWLF,15-08-2024,LOWELL FARMS INC Ordinary Shar,U,Other OTC,2970,1277,132.58,1693,109615,1.00
LPDNF,15-08-2024,Lepidico Ltd Ordinary Shares (,U,Other OTC,2160,2160,0.00,0,0,999.99
LPGDF,15-08-2024,LPP S.A. GDANSK SHS (Poland),U,Other OTC,4683,4592,1.98,91,0,999.99
LPHHF,15-08-2024,Logan Property Holdings Compan,U,Other OTC,289000,481000,-39.92,-192000,0,999.99
LPKFF,15-08-2024,"Lpkf Laser & Electronics Ag, G",U,Other OTC,1250,1250,0.00,0,0,999.99
LPRRF,15-08-2024,Laurent Perrier Tours-Sur-Marn,U,Other OTC,23,23,0.00,0,0,999.99
LPSIF,15-08-2024,Legend Power Systems Inc Ordin,U,Other OTC,13900,700,1885.71,13200,22000,1.00
LPTV,15-08-2024,"Loop Media, Inc. Common Stock",U,Other OTC,695734,2274755,-69.41,-1579021,3505082,1.00
LQMT,15-08-2024,"Liquidmetal Technologies, Inc.",U,Other OTC,316800,316800,0.00,0,1404561,1.00
LQWC,15-08-2024,LifeQuest World Corporation Co,U,Other OTC,122,0,100.00,122,103587,1.00
LQWDF,15-08-2024,LQWD TECHNOLOGIES CORP Common,U,Other OTC,5710,8762,-34.83,-3052,3317,1.72
LRCDF,15-08-2024,Laurentian Bank Canada Que Ord,U,Other OTC,1559635,1652893,-5.64,-93258,19583,79.64
LRDC,15-08-2024,"Laredo Oil, Inc. Common Stock",U,Other OTC,32522,37522,-13.33,-5000,35622,1.00
LRDG,15-08-2024,Lord Global Corporation Common,U,Other OTC,3189,3189,0.00,0,0,999.99
LRDJF,15-08-2024,ST JAMES GOLD CORP Ordinary Sh,U,Other OTC,2115,0,100.00,2115,421,5.02
LRDSF,15-08-2024,LORDS & CO WORLDWIDE HLDGS INC,U,Other OTC,1638,1638,0.00,0,0,999.99
LRLCF,15-08-2024,L'Oreal Co. ACT (France),U,Other OTC,176399,239306,-26.29,-62907,2358,74.81
LRLCY,15-08-2024,L'Oreal Co. American Depositar,U,Other OTC,68977,43445,58.77,25532,308575,1.00
LRSRF,15-08-2024,LATIN RES LTD SHS NEW (Austral,U,Other OTC,15094152,13189124,14.44,1905028,166586,90.61
LRTNF,15-08-2024,"Pure Gold Mining, Inc. Ordinar",U,Other OTC,1500,1500,0.00,0,0,999.99
LSANF,15-08-2024,Los Andes Copper Limited Ordin,U,Other OTC,12537,13540,-7.41,-1003,6591,1.90
LSDAF,15-08-2024,Lassonde Inds Inc Cl A Ordinar,U,Other OTC,4599,4417,4.12,182,35,131.40
LSDIF,15-08-2024,LUCY SCIENTIFIC DISCOVERY INC,U,Other OTC,2132,2132,0.00,0,3548,1.00
LSFG,15-08-2024,"Lifestore Financial Group, Inc",U,Other OTC,11,11,0.00,0,0,999.99
LSGOF,15-08-2024,Land Securities Group Plc Comm,U,Other OTC,1344726,1280705,5.00,64021,264,999.99
LSIIF,15-08-2024,Lisi Ordinary shares (France),U,Other OTC,490,490,0.00,0,0,999.99
LSLGF,15-08-2024,LaSalle Logiport REIT Ordinary,U,Other OTC,2571,2365,8.71,206,0,999.99
LSMNF,15-08-2024,LASTMINUTE COM N V Common Shar,U,Other OTC,1186,148,701.35,1038,0,999.99
LSPKF,15-08-2024,LIfeSpeak Inc Common Shares (C,U,Other OTC,10000,10000,0.00,0,0,999.99
LSRCF,15-08-2024,Lasertec Corp Ordinary Shares,U,Other OTC,1010583,1760271,-42.59,-749688,3288,307.35
LSRCY,15-08-2024,Lasertec Corporation American,U,Other OTC,36210,2512,1341.48,33698,346600,1.00
LTCH,15-08-2024,LATCH INC Common Stock,U,Other OTC,640771,657655,-2.57,-16884,74521,8.60
LTCHW,15-08-2024,LATCH INC Warrant,U,Other OTC,375,375,0.00,0,30,12.50
LTCN,15-08-2024,GRAYSCALE LITECOIN TR LTC Comm,U,Other OTC,1582839,1162400,36.17,420439,415573,3.81
LTDH,15-08-2024,"Living 3D Holdings, Inc. Commo",U,Other OTC,28,28,0.00,0,0,999.99
LTGHF,15-08-2024,Life Healthcare Group Holdings,U,Other OTC,361484,287594,25.69,73890,0,999.99
LTGHY,15-08-2024,Life Healthcare Group Holdings,U,Other OTC,3432,3397,1.03,35,77909,1.00
LTHCF,15-08-2024,LITHIUM IONIC CORP COM (Canada,U,Other OTC,975879,996477,-2.07,-20598,17219,56.67
LTHIF,15-08-2024,InZinc Mining Ltd. Ordinary Sh,U,Other OTC,2000,2000,0.00,0,309,6.47
LTMCF,15-08-2024,Lithium Chile Inc Ordinary Sha,U,Other OTC,13501,13767,-1.93,-266,27831,1.00
LTMGF,15-08-2024,LOTTOMATICA GROUP SPA ORD SHS,U,Other OTC,530046,271381,95.31,258665,0,999.99
LTOUF,15-08-2024,Larsen & Toubro Ltd Sponsored,U,Other OTC,139971,139988,-0.01,-17,2,999.99
LTRCF,15-08-2024,LOTTERY CORP LTD Ordinary Shar,U,Other OTC,5130230,5084736,0.89,45494,4,999.99
LTRPA,15-08-2024,"Liberty TripAdvisor Holdings,",U,Other OTC,11968,12974,-7.75,-1006,315333,1.00
LTRPB,15-08-2024,"Liberty TripAdvisor Holdings,",U,Other OTC,1315,1262,4.20,53,361,3.64
LTSAP,15-08-2024,"Osaic Financial Services, Inc.",U,Other OTC,10,10,0.00,0,6277,1.00
LTSF,15-08-2024,Ladenburg Thalmann Financial S,U,Other OTC,9345,9345,0.00,0,755,12.38
LTSH,15-08-2024,Ladenburg Thalmann Financial S,U,Other OTC,138,138,0.00,0,415,1.00
LTSK,15-08-2024,Ladenburg Thalmann Financial S,U,Other OTC,2142,2142,0.00,0,200,10.71
LTSRF,15-08-2024,LOTUS RES LTD Ordinary Shares,U,Other OTC,7825519,7508800,4.22,316719,938433,8.34
LTSSF,15-08-2024,Lotus Bakeries NV Act (Belgium,U,Other OTC,1548,1842,-15.96,-294,0,999.99
LTTHF,15-08-2024,Learning Technologies Group PL,U,Other OTC,3191707,3197323,-0.18,-5616,0,999.99
LTUM,15-08-2024,Lithium Corporation. Common St,U,Other OTC,7382,31040,-76.22,-23658,165827,1.00
LUCMF,15-08-2024,LUCA MINING CORP. Ordinary Sha,U,Other OTC,6125,34305,-82.15,-28180,62277,1.00
LUCRF,15-08-2024,Lucara Diamond Corporation Ord,U,Other OTC,237743,230717,3.05,7026,19187,12.39
LUFFF,15-08-2024,HERBAL DISPATCH INC Common Sha,U,Other OTC,4123,4123,0.00,0,0,999.99
LUGDF,15-08-2024,LUNDIN GOLD INC  Common Shares,U,Other OTC,1242229,1072879,15.78,169350,57643,21.55
LUKOY,15-08-2024,PJSC Lukoil American Depositar,U,Other OTC,308380,308380,0.00,0,0,999.99
LUNMF,15-08-2024,LUNDIN MNG CORP Common Shares,U,Other OTC,18278787,15459823,18.23,2818964,207478,88.10
LUXFF,15-08-2024,LUXXFOLIO HLDGS INC COM (Canad,U,Other OTC,610,610,0.00,0,24468,1.00
LVCE,15-08-2024,LIVECARE INC COM,U,Other OTC,16,16,0.00,0,1534,1.00
LVMHF,15-08-2024,LVMH Moet Hennessy Louis Vuitt,U,Other OTC,60256,88377,-31.82,-28121,5077,11.87
LVMUY,15-08-2024,LVMH Moet Hennessy Louis Vuitt,U,Other OTC,248411,238162,4.30,10249,855306,1.00
LVRLF,15-08-2024,CordovaCann Corp. Common Share,U,Other OTC,30958,11669,165.30,19289,105844,1.00
LVVEF,15-08-2024,Yooma Wellness Inc. Ordinary S,U,Other OTC,340,340,0.00,0,3,113.33
LVVV,15-08-2024,"Livewire Ergogenics, Inc.  Com",U,Other OTC,133456,61276,117.79,72180,2970238,1.00
LVYN,15-08-2024,Lvyuan Green Building Material,U,Other OTC,8,8,0.00,0,0,999.99
LWLDF,15-08-2024,LYXOR MSCI WORLD UCITS ETF Exc,U,Other OTC,44,49,-10.20,-5,0,999.99
LWLW,15-08-2024,Longwen Group Corp. Common Sto,U,Other OTC,848,848,0.00,0,0,999.99
LWSCF,15-08-2024,SIENNA SR LIVING INC  Common S,U,Other OTC,847317,837322,1.19,9995,1811,467.87
LWSOF,15-08-2024,Lawson Inc Ordinary Shares,U,Other OTC,2745,2745,0.00,0,0,999.99
LXLLF,15-08-2024,Eureka 93 Inc Ordinary Shares,U,Other OTC,817,817,0.00,0,0,999.99
LYBC,15-08-2024,LYONS BANCORP INC COM,U,Other OTC,460,42,995.24,418,781,1.00
LYOPF,15-08-2024,Lycopodium LTD Ordinary Shares,U,Other OTC,1,1,0.00,0,0,999.99
LYPHF,15-08-2024,Luye Pharma Group LTD Common S,U,Other OTC,10434165,10789265,-3.29,-355100,18,999.99
LYSCF,15-08-2024,Lynas Corporation Ltd Ordinary,U,Other OTC,7526765,7114612,5.79,412153,48035,156.69
LYSDY,15-08-2024,Lynas Rare Earths Limited Amer,U,Other OTC,152506,149999,1.67,2507,135208,1.13
LYSFF,15-08-2024,Leroy Seafood Group Asa Ordina,U,Other OTC,332541,334881,-0.70,-2340,1504,221.10
LYSFY,15-08-2024,Leroy Seafood Group Asa Unspon,U,Other OTC,80,80,0.00,0,0,999.99
LYXGF,15-08-2024,LYXOR MSCI GREECE UCITS ETF Ex,U,Other OTC,24192,14000,72.80,10192,0,999.99
LYXRF,15-08-2024,Lyxor International Asset Mgmt,U,Other OTC,371345,377989,-1.76,-6644,0,999.99
LYYXF,15-08-2024,Lyxor International Asset Mana,U,Other OTC,15,22,-31.82,-7,0,999.99
LZAGF,15-08-2024,Lonza Group Ag Zuerich Namen A,U,Other OTC,84288,63881,31.95,20407,211,399.47
LZAGY,15-08-2024,Lonza Group Ag Zuerich Unspons,U,Other OTC,296,2493,-88.13,-2197,46765,1.00
LZGI,15-08-2024,LZG International Inc Common S,U,Other OTC,14,14,0.00,0,9109,1.00
LZRFY,15-08-2024,Localiza Rent A Car Sa Sponsor,U,Other OTC,534,17768,-96.99,-17234,56097,1.00
MAAL,15-08-2024,MARKETING ALLIANCE INC COM,U,Other OTC,403,0,100.00,403,14323,1.00
MAANF,15-08-2024,Maanshan Iron & Steel Co Ltd S,U,Other OTC,40000,40000,0.00,0,151,264.90
MAARF,15-08-2024,M&A RESH INST HLDGS INC COM ST,U,Other OTC,426215,607320,-29.82,-181105,1872,227.68
MAASF,15-08-2024,MATAS A S ALMINDELIG AKTIE (De,U,Other OTC,15700,13659,14.94,2041,0,999.99
MABHF,15-08-2024,Mortgage Advice Bureau Holding,U,Other OTC,827,827,0.00,0,0,999.99
MACT,15-08-2024,MACHTEN INC COM,U,Other OTC,7,7,0.00,0,28,1.00
MADGF,15-08-2024,MADER GROUP LTD ORDINARY FULLY,U,Other OTC,5,14,-64.29,-9,55,1.00
MAHLY,15-08-2024,Medipal Holdings Corp Unsponso,U,Other OTC,1812,1811,0.06,1,82,22.10
MAHMF,15-08-2024,Mahindra & Mahindra Ltd Reg S,U,Other OTC,58807,87439,-32.75,-28632,364,161.56
MAIFF,15-08-2024,"Minera Alamos, Inc. Ordinary S",U,Other OTC,28337,59451,-52.34,-31114,345508,1.00
MAKAF,15-08-2024,HARDCORE DISCOVERIES LTD COM (,U,Other OTC,4555,4755,-4.21,-200,255,17.86
MAKOF,15-08-2024,Mako Mng Corp Common Shares,U,Other OTC,27229,13278,105.07,13951,45488,1.00
MAKSF,15-08-2024,Marks and Spencer Group plc Or,U,Other OTC,183732,89826,104.54,93906,2218,82.84
MAKSY,15-08-2024,Marks and Spencer Group plc Am,U,Other OTC,937,16626,-94.36,-15689,236308,1.00
MALJF,15-08-2024,Magellan Aerospace Corporation,U,Other OTC,3939,3249,21.24,690,4749,1.00
MALRF,15-08-2024,Mineral Resources Ltd. Ordinar,U,Other OTC,1088294,1096369,-0.74,-8075,324,999.99
MALRY,15-08-2024,Mineral Resources Ltd. Unspons,U,Other OTC,7044,78730,-91.05,-71686,33244,1.00
MAMTF,15-08-2024,Mcan Mortgage Corp Common Shar,U,Other OTC,24818,24818,0.00,0,10,999.99
MANA,15-08-2024,GRAYSCALE DECENTRALAND TR MANA,U,Other OTC,4639,3272,41.78,1367,8533,1.00
MANDF,15-08-2024,MANDATUM OYJ Ordinary Shares (,U,Other OTC,212880,239148,-10.98,-26268,5,999.99
MANZF,15-08-2024,"Manz Automation Ag, Reutlingen",U,Other OTC,1713,1793,-4.46,-80,0,999.99
MAOFF,15-08-2024,MAOYAN ENTMT Ordinary Shares,U,Other OTC,93404,93404,0.00,0,0,999.99
MAORF,15-08-2024,Mandarin Oriental Intl Ltd Pfd,U,Other OTC,10444,2289,356.27,8155,2387,4.38
MAPGF,15-08-2024,Mapletree Logistics Trust Unit,U,Other OTC,1462959,981766,49.01,481193,15755,92.86
MAPIF,15-08-2024,"Mapletree Industrial Trust, Si",U,Other OTC,1182665,251765,369.75,930900,0,999.99
MAPPF,15-08-2024,PROSTAR HLDGS INC CDA Common S,U,Other OTC,37459,23360,60.36,14099,132595,1.00
MAPT,15-08-2024,"Maptelligent, Inc. Common Stoc",U,Other OTC,1000,1000,0.00,0,370996,1.00
MAQAF,15-08-2024,Atlas Arteria Ltd Ordinary Sha,U,Other OTC,2977477,2639085,12.82,338392,1293,999.99
MAQC,15-08-2024,MAQUIA CAP ACQUISITION CORP CL,U,Other OTC,150,200,-25.00,-50,6883,1.00
MAQCW,15-08-2024,MAQUIA CAP ACQUISITION CORP WT,U,Other OTC,6692,6687,0.07,5,27633,1.00
MARIF,15-08-2024,MARIMACA COPPER CORP COM (Cana,U,Other OTC,365898,366861,-0.26,-963,397,921.66
MARK,15-08-2024,Remark Holdings Inc Common Sto,U,Other OTC,285774,264610,8.00,21164,460630,1.00
MARUF,15-08-2024,Marubeni Corp Ord Ordinary Sha,U,Other OTC,678885,683105,-0.62,-4220,22961,29.57
MARUY,15-08-2024,Marubeni Corp Ord American Dep,U,Other OTC,707,1502,-52.93,-795,39544,1.00
MARVF,15-08-2024,MARVEL DISCOVERY CORP Ordinary,U,Other OTC,25020,25020,0.00,0,4990,5.01
MARZF,15-08-2024,Marston's PLC Ordinary Shares,U,Other OTC,23197,1,2319600.00,23196,0,999.99
MATEF,15-08-2024,Blockmate Ventures Inc Common,U,Other OTC,200,605,-66.94,-405,381,1.00
MATYF,15-08-2024,MATSUYA FOODS CO LTD Ordinary,U,Other OTC,5725,4237,35.12,1488,0,999.99
MAURF,15-08-2024,Marui Group Co Ltd Ordinary Sh,U,Other OTC,885260,855620,3.46,29640,0,999.99
MAURY,15-08-2024,Marui Group Co Ltd ADR (Japan),U,Other OTC,610,1517,-59.79,-907,2002,1.00
MAUSY,15-08-2024,Matsui Securities Company Ltd,U,Other OTC,1240,1239,0.08,1,0,999.99
MAUTF,15-08-2024,MONTAGE GOLD CORP COM (Canada),U,Other OTC,27856,17493,59.24,10363,69108,1.00
MAVBF,15-08-2024,Mav Beauty Brands Inc Common S,U,Other OTC,7700,7700,0.00,0,0,999.99
MAWAF,15-08-2024,MARUWA CO LTD Common Shares,U,Other OTC,5276,6196,-14.85,-920,0,999.99
MAWHF,15-08-2024,Man Wah Holdings Limited New O,U,Other OTC,1463830,3773430,-61.21,-2309600,0,999.99
MAWHY,15-08-2024,Man Wah Holdings Limited Ameri,U,Other OTC,221,221,0.00,0,761,1.00
MAXQF,15-08-2024,MARITIME LAUNCH SVCS INC COM (,U,Other OTC,56292,17904,214.41,38388,68398,1.00
MAXXF,15-08-2024,MAX PWR MNG CORP Common Shares,U,Other OTC,42983,63039,-31.82,-20056,234553,1.00
MBAIF,15-08-2024,MEDBRIGHT AI INVTS INC COM (Ca,U,Other OTC,13686,13774,-0.64,-88,4309,3.18
